name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
South Jentilly Lane,870,692089614,133,495,1,243.47,,,,residential,6,"LINESTRING (-111.9237187 33.4079673, -111.9237139 33.4081660, -111.9236998 33.4082485, -111.9236624 33.4084669, -111.9236524 33.4085037, -111.9235851 33.4087607, -111.9235813 33.4087884, -111.9235336 33.4091404, -111.9235360 33.4094268, -111.9235422 33.4101507)",auto,1,0,,
South Jentilly Lane,871,692089614,495,133,1,243.47,,,,residential,6,"LINESTRING (-111.9235422 33.4101507, -111.9235360 33.4094268, -111.9235336 33.4091404, -111.9235813 33.4087884, -111.9235851 33.4087607, -111.9236524 33.4085037, -111.9236624 33.4084669, -111.9236998 33.4082485, -111.9237139 33.4081660, -111.9237187 33.4079673)",auto,1,0,,
South Jentilly Lane,872,692089615,133,132,1,44.59,1,40,,residential,6,"LINESTRING (-111.9237187 33.4079673, -111.9237612 33.4078941, -111.9237612 33.4076658, -111.9237216 33.4075795)",auto,0,0,,
East Broadway Road,873,692089616,505,123,1,49.75,3,,,secondary,4,"LINESTRING (-111.9364992 33.4074355, -111.9363634 33.4074363, -111.9359642 33.4074385)",auto,1,0,,
East Broadway Road,874,692089616,123,505,1,49.75,2,,,secondary,4,"LINESTRING (-111.9359642 33.4074385, -111.9363634 33.4074363, -111.9364992 33.4074355)",auto,1,0,,
East Broadway Road,875,692089616,123,371,1,50.82,3,,,secondary,4,"LINESTRING (-111.9359642 33.4074385, -111.9354177 33.4074426)",auto,1,0,,
East Broadway Road,876,692089616,371,123,1,50.82,2,,,secondary,4,"LINESTRING (-111.9354177 33.4074426, -111.9359642 33.4074385)",auto,1,0,,
East Broadway Road,877,692089617,373,166,1,21.16,3,,,secondary,4,"LINESTRING (-111.9385439 33.4074173, -111.9383164 33.4074206)",auto,1,0,,
East Broadway Road,878,692089617,166,373,1,21.16,2,,,secondary,4,"LINESTRING (-111.9383164 33.4074206, -111.9385439 33.4074173)",auto,1,0,,
East Broadway Road,879,692089618,505,166,1,170.58,2,,,secondary,4,"LINESTRING (-111.9364992 33.4074355, -111.9366382 33.4074783, -111.9372909 33.4074728, -111.9381507 33.4074647, -111.9383164 33.4074206)",auto,0,0,,
East Broadway Road,880,692089619,166,505,1,170.98,2,,,secondary,4,"LINESTRING (-111.9383164 33.4074206, -111.9381611 33.4073730, -111.9372909 33.4073831, -111.9366363 33.4073876, -111.9364992 33.4074355)",auto,0,0,,
,881,712721427,309,506,1,156.64,,,,residential,6,"LINESTRING (-111.9105708 33.4147001, -111.9105539 33.4134340, -111.9104449 33.4133193)",auto,0,0,,
,882,712721428,506,310,1,154.09,,,,residential,6,"LINESTRING (-111.9104449 33.4133193, -111.9103762 33.4134498, -111.9103820 33.4146970)",auto,0,0,,
,883,712721429,506,507,1,67.56,,,,residential,6,"LINESTRING (-111.9104449 33.4133193, -111.9104355 33.4131295, -111.9104503 33.4127103)",auto,1,0,,
,884,712721429,507,506,1,67.56,,,,residential,6,"LINESTRING (-111.9104503 33.4127103, -111.9104355 33.4131295, -111.9104449 33.4133193)",auto,1,0,,
South Mill Avenue,885,723559141,213,342,1,18.18,2,,,primary,3,"LINESTRING (-111.9398439 33.4174549, -111.9398468 33.4176189)",auto,0,0,,
East 11th Street,886,723559142,342,167,1,16.62,,24,,residential,6,"LINESTRING (-111.9398468 33.4176189, -111.9398778 33.4176221, -111.9399555 33.4176243, -111.9400253 33.4176249)",auto,0,0,,
South Forest Avenue,887,723559143,122,313,1,15.66,,24,,residential,6,"LINESTRING (-111.9366080 33.4147406, -111.9366107 33.4147098, -111.9366107 33.4146446, -111.9366100 33.4145994)",auto,1,0,,
South Forest Avenue,888,723559143,313,122,1,15.66,,24,,residential,6,"LINESTRING (-111.9366100 33.4145994, -111.9366107 33.4146446, -111.9366107 33.4147098, -111.9366080 33.4147406)",auto,1,0,,
South Mill Avenue,889,723559144,276,213,1,46.85,2,,,primary,3,"LINESTRING (-111.9398348 33.4170325, -111.9398421 33.4171208, -111.9398439 33.4174549)",auto,0,0,,
South Mill Avenue,890,723559145,212,328,1,3.09,3,48,,primary,3,"LINESTRING (-111.9400290 33.4174558, -111.9400269 33.4174280)",auto,0,0,,
South Forest Avenue,891,723559146,197,120,1,18.87,,24,,residential,6,"LINESTRING (-111.9366575 33.4176535, -111.9366550 33.4174833)",auto,1,0,,
South Forest Avenue,892,723559146,120,197,1,18.87,,24,,residential,6,"LINESTRING (-111.9366550 33.4174833, -111.9366575 33.4176535)",auto,1,0,,
,893,776139342,72,508,1,37.32,1,,,primary,3,"LINESTRING (-111.9265030 33.4097547, -111.9264572 33.4097272, -111.9264217 33.4097036, -111.9263777 33.4096676, -111.9263450 33.4096296, -111.9262783 33.4094872)",auto,0,1,,
East Encanto Drive,894,776139343,509,72,1,29.07,1,,,residential,6,"LINESTRING (-111.9262808 33.4099305, -111.9263238 33.4098670, -111.9263697 33.4098345, -111.9264191 33.4098087, -111.9264812 33.4097776, -111.9265030 33.4097547)",auto,0,0,,
East Vista del Cerro Drive,895,776139346,510,493,1,46.06,,,,tertiary,5,"LINESTRING (-111.9262820 33.4100947, -111.9261191 33.4100957, -111.9258531 33.4101019, -111.9257941 33.4101273)",auto,0,0,,
East Vista del Cerro Drive,896,776139347,493,443,1,46.08,1,,,tertiary,5,"LINESTRING (-111.9257941 33.4101273, -111.9258576 33.4101524, -111.9261183 33.4101532, -111.9261720 33.4101533, -111.9262830 33.4101537)",auto,0,0,,
South McAllister Avenue,897,777220833,480,478,1,36.99,1,40,,tertiary,5,"LINESTRING (-111.9289516 33.4212032, -111.9289598 33.4210596, -111.9289622 33.4208816, -111.9289618 33.4208697)",auto,1,0,,
South McAllister Avenue,898,777220833,478,480,1,36.99,1,40,,tertiary,5,"LINESTRING (-111.9289618 33.4208697, -111.9289622 33.4208816, -111.9289598 33.4210596, -111.9289516 33.4212032)",auto,1,0,,
West Broadway Road,899,778399535,104,511,1,26.58,2,,,secondary,4,"LINESTRING (-111.9433255 33.4073787, -111.9434388 33.4074222, -111.9435352 33.4074228, -111.9436000 33.4074222)",auto,0,0,,
West Broadway Road,900,778399536,512,104,1,27.35,3,,,secondary,4,"LINESTRING (-111.9436000 33.4073243, -111.9435344 33.4073247, -111.9434148 33.4073264, -111.9433255 33.4073787)",auto,0,0,,
,901,778414507,513,514,1,5.44,1,40,,residential,6,"LINESTRING (-111.9423279 33.4204825, -111.9423345 33.4204934, -111.9423447 33.4205022, -111.9423575 33.4205081, -111.9423719 33.4205105)",auto,0,0,,
,902,778414507,514,515,1,7.29,1,40,,residential,6,"LINESTRING (-111.9423719 33.4205105, -111.9423875 33.4205090, -111.9424018 33.4205035, -111.9424131 33.4204944, -111.9424204 33.4204828, -111.9424229 33.4204698)",auto,0,0,,
,903,778414507,515,13,1,6.77,1,40,,residential,6,"LINESTRING (-111.9424229 33.4204698, -111.9424206 33.4204578, -111.9424142 33.4204468, -111.9424041 33.4204380, -111.9423914 33.4204320, -111.9423771 33.4204294)",auto,0,0,,
,904,778414507,13,516,1,7.37,1,40,,residential,6,"LINESTRING (-111.9423771 33.4204294, -111.9423613 33.4204308, -111.9423469 33.4204364, -111.9423354 33.4204455, -111.9423280 33.4204573, -111.9423256 33.4204704)",auto,0,0,,
,905,778414507,516,513,1,1.36,1,40,,residential,6,"LINESTRING (-111.9423256 33.4204704, -111.9423279 33.4204825)",auto,0,0,,
West 9th Street,906,778414508,515,517,1,110.98,1,40,,residential,6,"LINESTRING (-111.9424229 33.4204698, -111.9424635 33.4204696, -111.9428321 33.4204683, -111.9432087 33.4204653, -111.9432579 33.4204648, -111.9432847 33.4204639, -111.9433089 33.4204620, -111.9433575 33.4204578, -111.9434088 33.4204491, -111.9434597 33.4204374, -111.9434713 33.4204336, -111.9434998 33.4204249, -111.9435693 33.4203957, -111.9436000 33.4203854)",auto,1,0,,
West 9th Street,907,778414508,517,515,1,110.98,1,40,,residential,6,"LINESTRING (-111.9436000 33.4203854, -111.9435693 33.4203957, -111.9434998 33.4204249, -111.9434713 33.4204336, -111.9434597 33.4204374, -111.9434088 33.4204491, -111.9433575 33.4204578, -111.9433089 33.4204620, -111.9432847 33.4204639, -111.9432579 33.4204648, -111.9432087 33.4204653, -111.9428321 33.4204683, -111.9424635 33.4204696, -111.9424229 33.4204698)",auto,1,0,,
,908,778414509,518,1,1,6.17,1,40,,residential,6,"LINESTRING (-111.9411847 33.4204892, -111.9411900 33.4205023, -111.9411994 33.4205133, -111.9412131 33.4205209, -111.9412299 33.4205242)",auto,0,0,,
,909,778414509,1,519,1,7.36,1,40,,residential,6,"LINESTRING (-111.9412299 33.4205242, -111.9412456 33.4205228, -111.9412614 33.4205169, -111.9412719 33.4205077, -111.9412792 33.4204962, -111.9412813 33.4204834)",auto,0,0,,
,910,778414509,519,520,1,7.24,1,40,,residential,6,"LINESTRING (-111.9412813 33.4204834, -111.9412792 33.4204705, -111.9412719 33.4204590, -111.9412603 33.4204500, -111.9412467 33.4204444, -111.9412309 33.4204430)",auto,0,0,,
,911,778414509,520,503,1,6.78,1,40,,residential,6,"LINESTRING (-111.9412309 33.4204430, -111.9412152 33.4204456, -111.9412015 33.4204521, -111.9411910 33.4204625, -111.9411847 33.4204753, -111.9411847 33.4204824)",auto,0,0,,
,912,778414509,503,518,1,0.75,1,40,,residential,6,"LINESTRING (-111.9411847 33.4204824, -111.9411847 33.4204892)",auto,0,0,,
West 9th Street,913,778414510,519,516,1,97.1,1,40,,residential,6,"LINESTRING (-111.9412813 33.4204834, -111.9413371 33.4204827, -111.9418000 33.4204769, -111.9422957 33.4204708, -111.9423256 33.4204704)",auto,1,0,,
West 9th Street,914,778414510,516,519,1,97.1,1,40,,residential,6,"LINESTRING (-111.9423256 33.4204704, -111.9422957 33.4204708, -111.9418000 33.4204769, -111.9413371 33.4204827, -111.9412813 33.4204834)",auto,1,0,,
South Maple Avenue,915,778414511,520,57,1,153.77,,40,,residential,6,"LINESTRING (-111.9412309 33.4204430, -111.9412317 33.4203907, -111.9412339 33.4200543, -111.9412220 33.4191313, -111.9412354 33.4190569)",auto,1,0,,
South Maple Avenue,916,778414511,57,520,1,153.77,,40,,residential,6,"LINESTRING (-111.9412354 33.4190569, -111.9412220 33.4191313, -111.9412339 33.4200543, -111.9412317 33.4203907, -111.9412309 33.4204430)",auto,1,0,,
South Maple Avenue,917,778414511,57,168,1,159.36,,40,,residential,6,"LINESTRING (-111.9412354 33.4190569, -111.9412370 33.4189818, -111.9412300 33.4176195)",auto,1,0,,
South Maple Avenue,918,778414511,168,57,1,159.36,,40,,residential,6,"LINESTRING (-111.9412300 33.4176195, -111.9412370 33.4189818, -111.9412354 33.4190569)",auto,1,0,,
South Maple Avenue,919,778414511,168,153,1,156.95,,40,,residential,6,"LINESTRING (-111.9412300 33.4176195, -111.9412050 33.4162040)",auto,1,0,,
South Maple Avenue,920,778414511,153,168,1,156.95,,40,,residential,6,"LINESTRING (-111.9412050 33.4162040, -111.9412300 33.4176195)",auto,1,0,,
South Maple Avenue,921,778414511,153,203,1,161.84,,40,,residential,6,"LINESTRING (-111.9412050 33.4162040, -111.9411894 33.4147443)",auto,1,0,,
South Maple Avenue,922,778414511,203,153,1,161.84,,40,,residential,6,"LINESTRING (-111.9411894 33.4147443, -111.9412050 33.4162040)",auto,1,0,,
South Ash Avenue,923,778414513,514,463,1,79.09,1,40,,residential,6,"LINESTRING (-111.9423719 33.4205105, -111.9423726 33.4205305, -111.9423831 33.4209119, -111.9423871 33.4210355, -111.9423905 33.4212237)",auto,1,0,,
South Ash Avenue,924,778414513,463,514,1,79.09,1,40,,residential,6,"LINESTRING (-111.9423905 33.4212237, -111.9423871 33.4210355, -111.9423831 33.4209119, -111.9423726 33.4205305, -111.9423719 33.4205105)",auto,1,0,,
East Broadway Road,925,785501002,106,504,1,33.78,3,,,secondary,4,"LINESTRING (-111.9343730 33.4074531, -111.9340097 33.4074546)",auto,1,0,,
East Broadway Road,926,785501002,504,106,1,33.78,2,,,secondary,4,"LINESTRING (-111.9340097 33.4074546, -111.9343730 33.4074531)",auto,1,0,,
South McClintock Drive,927,845775034,382,222,1,48.63,3,64,,secondary,4,"LINESTRING (-111.9091097 33.4141228, -111.9091091 33.4140521, -111.9091067 33.4136842)",auto,1,0,,
South McClintock Drive,928,845775034,222,382,1,48.63,2,64,,secondary,4,"LINESTRING (-111.9091067 33.4136842, -111.9091091 33.4140521, -111.9091097 33.4141228)",auto,1,0,,
South Normal Avenue,929,853293824,318,497,1,119.23,,,,residential,6,"LINESTRING (-111.9327940 33.4146458, -111.9327934 33.4145749, -111.9327836 33.4141792, -111.9327814 33.4140702, -111.9327775 33.4135705)",auto,1,0,,
South Normal Avenue,930,853293824,497,318,1,119.23,,,,residential,6,"LINESTRING (-111.9327775 33.4135705, -111.9327814 33.4140702, -111.9327836 33.4141792, -111.9327934 33.4145749, -111.9327940 33.4146458)",auto,1,0,,
,931,867320104,490,415,1,16.85,,,,residential,6,"LINESTRING (-111.9195486 33.4072925, -111.9195397 33.4074443)",auto,1,0,,
,932,867320104,415,490,1,16.85,,,,residential,6,"LINESTRING (-111.9195397 33.4074443, -111.9195486 33.4072925)",auto,1,0,,
,933,889439248,521,225,1,9.84,,,,secondary,4,"LINESTRING (-111.9339885 33.4219235, -111.9339909 33.4220122)",auto,1,1,,
,934,889439248,225,521,1,9.84,,,,secondary,4,"LINESTRING (-111.9339909 33.4220122, -111.9339885 33.4219235)",auto,1,1,,
East University Drive,935,889439249,486,352,1,109.5,2,56,,secondary,4,"LINESTRING (-111.9307620 33.4219520, -111.9302053 33.4219599, -111.9297246 33.4219631, -111.9295985 33.4220148)",auto,0,0,,
East University Drive,936,889439250,66,521,1,91.16,2,56,,secondary,4,"LINESTRING (-111.9349690 33.4219161, -111.9348817 33.4219166, -111.9339885 33.4219235)",auto,0,0,,
South College Avenue,937,889439251,151,66,1,9.53,1,,,tertiary,5,"LINESTRING (-111.9349690 33.4220021, -111.9349690 33.4219161)",auto,1,0,,
South College Avenue,938,889439251,66,151,1,9.53,1,,,tertiary,5,"LINESTRING (-111.9349690 33.4219161, -111.9349690 33.4220021)",auto,1,0,,
East 13th Street,939,909473840,522,159,1,69.09,1,,,residential,6,"LINESTRING (-111.9399090 33.4147094, -111.9397742 33.4147095, -111.9397539 33.4147097, -111.9391660 33.4147167)",auto,0,0,,
East Terrace Mall,940,909486469,394,523,1,134.36,1,,,residential,6,"LINESTRING (-111.9262960 33.4191375, -111.9264704 33.4191473, -111.9265817 33.4191320, -111.9266886 33.4191283, -111.9267631 33.4191359, -111.9267684 33.4191364, -111.9268289 33.4191225, -111.9270629 33.4190274, -111.9271102 33.4189623, -111.9271558 33.4189227, -111.9273276 33.4188569, -111.9273828 33.4188262, -111.9274574 33.4187662, -111.9275636 33.4186999)",auto,0,0,,
East Terrace Mall,941,909486470,524,523,1,14.55,,,,residential,6,"LINESTRING (-111.9277064 33.4186462, -111.9275636 33.4186999)",auto,1,0,,
East Terrace Mall,942,909486470,523,524,1,14.55,,,,residential,6,"LINESTRING (-111.9275636 33.4186999, -111.9277064 33.4186462)",auto,1,0,,
East Terrace Mall,943,909486471,523,487,1,59.36,1,,,residential,6,"LINESTRING (-111.9275636 33.4186999, -111.9273059 33.4187986, -111.9269771 33.4189112)",auto,0,0,,
East Lemon Street,944,909486473,84,525,1,209.5,,,,residential,6,"LINESTRING (-111.9294043 33.4166443, -111.9292738 33.4166437, -111.9291845 33.4166419, -111.9287510 33.4166318, -111.9279378 33.4166216, -111.9275795 33.4166248, -111.9274785 33.4166304, -111.9273827 33.4166406, -111.9272923 33.4166614, -111.9271917 33.4166831, -111.9271601 33.4166905)",auto,1,0,,
East Lemon Street,945,909486473,525,84,1,209.5,,,,residential,6,"LINESTRING (-111.9271601 33.4166905, -111.9271917 33.4166831, -111.9272923 33.4166614, -111.9273827 33.4166406, -111.9274785 33.4166304, -111.9275795 33.4166248, -111.9279378 33.4166216, -111.9287510 33.4166318, -111.9291845 33.4166419, -111.9292738 33.4166437, -111.9294043 33.4166443)",auto,1,0,,
East Lemon Street,946,909486474,392,526,1,42.13,2,,,residential,6,"LINESTRING (-111.9263030 33.4168382, -111.9261390 33.4168332, -111.9260080 33.4168291, -111.9258502 33.4168243)",auto,1,0,,
East Lemon Street,947,909486474,526,392,1,42.13,2,,,residential,6,"LINESTRING (-111.9258502 33.4168243, -111.9260080 33.4168291, -111.9261390 33.4168332, -111.9263030 33.4168382)",auto,1,0,,
South Forest Avenue,948,909501716,65,211,1,68.4,1,40,,residential,6,"LINESTRING (-111.9366610 33.4219091, -111.9366610 33.4218453, -111.9366517 33.4212922)",auto,1,0,,
South Forest Avenue,949,909501716,211,65,1,68.4,1,40,,residential,6,"LINESTRING (-111.9366517 33.4212922, -111.9366610 33.4218453, -111.9366610 33.4219091)",auto,1,0,,
,950,909767560,230,447,1,30.56,,,,residential,6,"LINESTRING (-111.9337083 33.4173613, -111.9336455 33.4173509, -111.9334577 33.4173564, -111.9333809 33.4173570)",auto,1,0,,
,951,909767560,447,230,1,30.56,,,,residential,6,"LINESTRING (-111.9333809 33.4173570, -111.9334577 33.4173564, -111.9336455 33.4173509, -111.9337083 33.4173613)",auto,1,0,,
East University Drive,952,909817906,217,460,1,137.97,2,56,,secondary,4,"LINESTRING (-111.9366610 33.4219911, -111.9367540 33.4219909, -111.9380610 33.4219874, -111.9381450 33.4219872)",auto,0,0,,
South McClintock Drive,953,909831620,527,528,1,163.09,2,64,,secondary,4,"LINESTRING (-111.9091127 33.4090648, -111.9090595 33.4091732, -111.9090565 33.4105270)",auto,0,0,,
South McClintock Drive,954,909831621,528,529,1,106.79,2,64,,secondary,4,"LINESTRING (-111.9090565 33.4105270, -111.9090591 33.4114902)",auto,0,0,,
South McClintock Drive,955,911576955,527,437,1,60.6,3,64,,secondary,4,"LINESTRING (-111.9091127 33.4090648, -111.9091111 33.4088792, -111.9091095 33.4087241, -111.9091088 33.4085182)",auto,1,0,,
South McClintock Drive,956,911576955,437,527,1,60.6,2,64,,secondary,4,"LINESTRING (-111.9091088 33.4085182, -111.9091095 33.4087241, -111.9091111 33.4088792, -111.9091127 33.4090648)",auto,1,0,,
South McClintock Drive,957,911576956,530,527,1,162.87,2,64,,secondary,4,"LINESTRING (-111.9091664 33.4105267, -111.9091596 33.4091694, -111.9091127 33.4090648)",auto,0,0,,
South McClintock Drive,958,911576957,531,530,1,106.77,3,64,,secondary,4,"LINESTRING (-111.9091671 33.4114897, -111.9091664 33.4105267)",auto,0,0,,
South McClintock Drive,959,911576959,223,531,1,109.35,2,64,,secondary,4,"LINESTRING (-111.9091115 33.4124650, -111.9091691 33.4123644, -111.9091671 33.4114897)",auto,0,0,,
South McClintock Drive,960,911576960,529,223,1,108.94,3,64,,secondary,4,"LINESTRING (-111.9090591 33.4114902, -111.9090615 33.4123569, -111.9091115 33.4124650)",auto,0,0,,
South Rural Road,961,934171144,508,532,1,39.8,3,56,,primary,3,"LINESTRING (-111.9262783 33.4094872, -111.9262799 33.4098462)",auto,1,0,,
South Rural Road,962,934171144,532,508,1,39.8,3,56,,primary,3,"LINESTRING (-111.9262799 33.4098462, -111.9262783 33.4094872)",auto,1,0,,
South Rural Road,963,934171145,451,508,1,14.09,3,56,,primary,3,"LINESTRING (-111.9262777 33.4093601, -111.9262783 33.4094872)",auto,1,0,,
South Rural Road,964,934171145,508,451,1,14.09,3,56,,primary,3,"LINESTRING (-111.9262783 33.4094872, -111.9262777 33.4093601)",auto,1,0,,
South Forest Avenue,965,934465919,533,217,1,12.07,,40,,residential,6,"LINESTRING (-111.9366624 33.4221000, -111.9366620 33.4220574, -111.9366610 33.4219911)",auto,1,0,,
South Forest Avenue,966,934465919,217,533,1,12.07,,40,,residential,6,"LINESTRING (-111.9366610 33.4219911, -111.9366620 33.4220574, -111.9366624 33.4221000)",auto,1,0,,
East University Drive,967,934465920,148,65,1,138.07,2,56,,secondary,4,"LINESTRING (-111.9381460 33.4218977, -111.9380600 33.4218977, -111.9367560 33.4219096, -111.9366610 33.4219091)",auto,0,0,,
South Forest Avenue,968,934465921,217,65,1,9.09,1,40,,residential,6,"LINESTRING (-111.9366610 33.4219911, -111.9366610 33.4219091)",auto,1,0,,
South Forest Avenue,969,934465921,65,217,1,9.09,1,40,,residential,6,"LINESTRING (-111.9366610 33.4219091, -111.9366610 33.4219911)",auto,1,0,,
East 10th Street,970,934466641,131,56,1,17.18,,,,residential,6,"LINESTRING (-111.9398533 33.4190667, -111.9398938 33.4190669, -111.9399797 33.4190672, -111.9400381 33.4190674)",auto,1,0,,
East 10th Street,971,934466641,56,131,1,17.18,,,,residential,6,"LINESTRING (-111.9400381 33.4190674, -111.9399797 33.4190672, -111.9398938 33.4190669, -111.9398533 33.4190667)",auto,1,0,,
West 9th Street,972,934466642,161,340,1,91.44,1,40,,residential,6,"LINESTRING (-111.9388999 33.4205078, -111.9389303 33.4205066, -111.9392023 33.4204960, -111.9397033 33.4204945, -111.9397193 33.4204945, -111.9398830 33.4204904)",auto,1,0,,
West 9th Street,973,934466642,340,161,1,91.44,1,40,,residential,6,"LINESTRING (-111.9398830 33.4204904, -111.9397193 33.4204945, -111.9397033 33.4204945, -111.9392023 33.4204960, -111.9389303 33.4205066, -111.9388999 33.4205078)",auto,1,0,,
West 9th Street,974,934466644,340,462,1,15.25,1,40,,residential,6,"LINESTRING (-111.9398830 33.4204904, -111.9399150 33.4204911, -111.9399908 33.4204925, -111.9400470 33.4204936)",auto,1,0,,
West 9th Street,975,934466644,462,340,1,15.25,1,40,,residential,6,"LINESTRING (-111.9400470 33.4204936, -111.9399908 33.4204925, -111.9399150 33.4204911, -111.9398830 33.4204904)",auto,1,0,,
South Mill Avenue,976,934492281,265,214,1,16.77,2,,,secondary,4,"LINESTRING (-111.9396045 33.4159562, -111.9395693 33.4159866, -111.9395136 33.4160496, -111.9394920 33.4160741)",auto,0,0,,
South Dorsey Lane,977,934492845,436,243,1,14.57,2,,,tertiary,5,"LINESTRING (-111.9176965 33.4075762, -111.9176980 33.4074448)",auto,1,0,,
